train/global_step,GPT2_V32_350k_4E_xLAN - legal piece moves accuracy,GPT2_V32_350k_4E_xLAN - hard position accuracy,GPT2_V32_350k_4E_xLAN - average correct plies,GPT2_V31_350k_4E_xLANplus - legal piece moves accuracy,GPT2_V31_350k_4E_xLANplus - hard position accuracy,GPT2_V31_350k_4E_xLANplus - average correct plies,GPT2_V30_71k_4E_xLANplus - legal piece moves accuracy,GPT2_V30_71k_4E_xLANplus - hard position accuracy,GPT2_V30_71k_4E_xLANplus - average correct plies,GPT2_V29_19k_4E_xLANplus - legal piece moves accuracy,GPT2_V29_19k_4E_xLANplus - hard position accuracy,GPT2_V29_19k_4E_xLANplus - average correct plies,GPT2_V28_71k_4E_xLAN - legal piece moves accuracy,GPT2_V28_71k_4E_xLAN - hard position accuracy,GPT2_V28_71k_4E_xLAN - average correct plies,GPT2_V27_19k_4E_xLAN - legal piece moves accuracy,GPT2_V27_19k_4E_xLAN - hard position accuracy,GPT2_V27_19k_4E_xLAN - average correct plies
33850,0.770618556701031,0.772388059701492,21.215,0.826030927835052,0.835820895522388,33.2175,,,,,,,,,,,,
33900,0.77319587628866,0.783582089552239,21.89,0.817010309278351,0.850746268656716,32.965,,,,,,,,,,,,
33950,0.775773195876289,0.794776119402985,22.565,0.80798969072165,0.865671641791045,32.7125,,,,,,,,,,,,
34000,0.778350515463918,0.805970149253731,23.24,0.798969072164949,0.880597014925373,32.46,,,,,,,,,,,,
34050,0.774484536082475,0.791044776119403,21.7775,0.80798969072165,0.880597014925373,32.5375,,,,,,,,,,,,
34100,0.770618556701031,0.776119402985074,20.315,0.817010309278351,0.880597014925373,32.615,,,,,,,,,,,,
34150,0.766752577319588,0.761194029850746,18.8525,0.826030927835052,0.880597014925373,32.6925,,,,,,,,,,,,
34200,0.762886597938144,0.746268656716418,17.39,0.835051546391753,0.880597014925373,32.77,,,,,,,,,,,,
34250,0.76159793814433,0.746268656716418,17.7125,0.835051546391753,0.869402985074627,32.815,,,,,,,,,,,,
34300,0.760309278350515,0.746268656716418,18.035,0.835051546391753,0.858208955223881,32.86,,,,,,,,,,,,
34350,0.759020618556701,0.746268656716418,18.3575,0.835051546391753,0.847014925373134,32.905,,,,,,,,,,,,
34400,0.757731958762887,0.746268656716418,18.68,0.835051546391753,0.835820895522388,32.95,,,,,,,,,,,,
34450,0.760309278350516,0.757462686567164,19.0125,0.829896907216495,0.854477611940299,32.93,,,,,,,,,,,,
34500,0.762886597938145,0.768656716417911,19.345,0.824742268041238,0.873134328358209,32.91,,,,,,,,,,,,
34550,0.765463917525773,0.779850746268657,19.6775,0.81958762886598,0.89179104477612,32.89,,,,,,,,,,,,
34600,0.768041237113402,0.791044776119403,20.01,0.814432989690722,0.91044776119403,32.87,,,,,,,,,,,,
34650,0.770618556701031,0.794776119402985,20.3625,0.815721649484536,0.895522388059702,32.97,,,,,,,,,,,,
34700,0.77319587628866,0.798507462686567,20.715,0.817010309278351,0.880597014925373,33.07,,,,,,,,,,,,
34750,0.775773195876289,0.802238805970149,21.0675,0.818298969072165,0.865671641791045,33.17,,,,,,,,,,,,
34800,0.778350515463918,0.805970149253731,21.42,0.819587628865979,0.850746268656716,33.27,,,,,,,,,,,,
34850,0.775773195876289,0.794776119402985,20.9375,0.820876288659794,0.854477611940298,32.745,,,,,,,,,,,,
34900,0.77319587628866,0.783582089552239,20.455,0.822164948453608,0.858208955223881,32.22,,,,,,,,,,,,
34950,0.770618556701031,0.772388059701492,19.9725,0.823453608247422,0.861940298507463,31.695,,,,,,,,,,,,
35000,0.768041237113402,0.761194029850746,19.49,0.824742268041237,0.865671641791045,31.17,,,,,,,,,,,,
35050,0.769329896907217,0.764925373134328,19.1925,0.826030927835052,0.865671641791045,31.105,,,,,,,,,,,,
35100,0.770618556701031,0.768656716417911,18.895,0.827319587628866,0.865671641791045,31.04,,,,,,,,,,,,
35150,0.771907216494846,0.772388059701493,18.5975,0.828608247422681,0.865671641791045,30.975,,,,,,,,,,,,
35200,0.77319587628866,0.776119402985075,18.3,0.829896907216495,0.865671641791045,30.91,,,,,,,,,,,,
35250,0.779639175257732,0.761194029850747,19.06,0.826030927835052,0.861940298507463,31.74,,,,,,,,,,,,
35300,0.786082474226804,0.746268656716418,19.82,0.822164948453608,0.858208955223881,32.57,,,,,,,,,,,,
35350,0.792525773195877,0.73134328358209,20.58,0.818298969072165,0.854477611940298,33.4,,,,,,,,,,,,
35400,0.798969072164949,0.716417910447761,21.34,0.814432989690722,0.850746268656716,34.23,,,,,,,,,,,,
35450,0.800257731958763,0.73134328358209,21.5,0.81958762886598,0.843283582089552,33.4325,,,,,,,,,,,,
35500,0.801546391752578,0.746268656716418,21.66,0.824742268041238,0.835820895522388,32.635,,,,,,,,,,,,
35550,0.802835051546392,0.761194029850747,21.82,0.829896907216495,0.828358208955224,31.8375,,,,,,,,,,,,
35600,0.804123711340206,0.776119402985075,21.98,0.835051546391753,0.82089552238806,31.04,,,,,,,,,,,,
35650,0.806701030927835,0.772388059701493,22.725,0.835051546391753,0.832089552238806,30.895,,,,,,,,,,,,
35700,0.809278350515464,0.768656716417911,23.47,0.835051546391753,0.843283582089553,30.75,,,,,,,,,,,,
35750,0.811855670103093,0.764925373134328,24.215,0.835051546391753,0.854477611940299,30.605,,,,,,,,,,,,
35800,0.814432989690722,0.761194029850746,24.96,0.835051546391753,0.865671641791045,30.46,,,,,,,,,,,,
35850,0.805412371134021,0.753731343283582,24.1675,0.836340206185567,0.861940298507463,31.44,,,,,,,,,,,,
35900,0.79639175257732,0.746268656716418,23.375,0.837628865979382,0.858208955223881,32.42,,,,,,,,,,,,
35950,0.787371134020619,0.738805970149254,22.5825,0.838917525773196,0.854477611940298,33.4,,,,,,,,,,,,
36000,0.778350515463918,0.73134328358209,21.79,0.84020618556701,0.850746268656716,34.38,,,,,,,,,,,,
36050,0.786082474226804,0.746268656716418,21.585,0.837628865979381,0.847014925373134,33.64,,,,,,,,,,,,
36100,0.793814432989691,0.761194029850747,21.38,0.835051546391753,0.843283582089552,32.9,,,,,,,,,,,,
36150,0.801546391752578,0.776119402985075,21.175,0.832474226804124,0.83955223880597,32.16,,,,,,,,,,,,
36200,0.809278350515464,0.791044776119403,20.97,0.829896907216495,0.835820895522388,31.42,,,,,,,,,,,,
36250,0.800257731958763,0.757462686567164,16.8875,0.829896907216495,0.835820895522388,32.225,,,,,,,,,,,,
36300,0.791237113402062,0.723880597014926,12.805,0.829896907216495,0.835820895522388,33.03,,,,,,,,,,,,
36350,0.782216494845361,0.690298507462687,8.7225,0.829896907216495,0.835820895522388,33.835,,,,,,,,,,,,
36400,0.77319587628866,0.656716417910448,4.64,0.829896907216495,0.835820895522388,34.64,,,,,,,,,,,,
36450,0.777061855670103,0.697761194029851,7.1775,0.829896907216495,0.835820895522388,34.38,,,,,,,,,,,,
36500,0.780927835051547,0.738805970149254,9.715,0.829896907216495,0.835820895522388,34.12,,,,,,,,,,,,
36550,0.78479381443299,0.779850746268657,12.2525,0.829896907216495,0.835820895522388,33.86,,,,,,,,,,,,
36600,0.788659793814433,0.82089552238806,14.79,0.829896907216495,0.835820895522388,33.6,,,,,,,,,,,,
36650,0.78479381443299,0.805970149253731,14.045,0.826030927835052,0.843283582089552,33.305,,,,,,,,,,,,
36700,0.780927835051547,0.791044776119403,13.3,0.822164948453608,0.850746268656717,33.01,,,,,,,,,,,,
36750,0.777061855670103,0.776119402985075,12.555,0.818298969072165,0.858208955223881,32.715,,,,,,,,,,,,
36800,0.77319587628866,0.761194029850746,11.81,0.814432989690722,0.865671641791045,32.42,,,,,,,,,,,,
36850,0.774484536082475,0.757462686567164,14.9075,0.817010309278351,0.861940298507463,32.435,,,,,,,,,,,,
36900,0.775773195876289,0.753731343283582,18.005,0.81958762886598,0.858208955223881,32.45,,,,,,,,,,,,
36950,0.777061855670103,0.75,21.1025,0.822164948453608,0.854477611940298,32.465,,,,,,,,,,,,
37000,0.778350515463918,0.746268656716418,24.2,0.824742268041237,0.850746268656716,32.48,,,,,,,,,,,,
37050,0.782216494845361,0.738805970149254,22.8,0.824742268041237,0.83955223880597,32.385,,,,,,,,,,,,
37100,0.786082474226804,0.731343283582089,21.4,0.824742268041237,0.828358208955224,32.29,,,,,,,,,,,,
37150,0.789948453608248,0.723880597014925,20.0,0.824742268041237,0.817164179104477,32.195,,,,,,,,,,,,
37200,0.793814432989691,0.716417910447761,18.6,0.824742268041237,0.805970149253731,32.1,,,,,,,,,,,,
37250,0.795103092783505,0.73134328358209,19.76,0.829896907216495,0.809701492537313,32.2925,,,,,,,,,,,,
37300,0.79639175257732,0.746268656716418,20.92,0.835051546391753,0.813432835820896,32.485,,,,,,,,,,,,
37350,0.797680412371135,0.761194029850747,22.08,0.84020618556701,0.817164179104478,32.6775,,,,,,,,,,,,
37400,0.798969072164949,0.776119402985075,23.24,0.845360824742268,0.82089552238806,32.87,,,,,,,,,,,,
37450,0.800257731958763,0.772388059701493,22.495,0.846649484536083,0.828358208955224,32.6825,,,,,,,,,,,,
37500,0.801546391752578,0.768656716417911,21.75,0.847938144329897,0.835820895522388,32.495,,,,,,,,,,,,
37550,0.802835051546392,0.764925373134328,21.005,0.849226804123711,0.843283582089552,32.3075,,,,,,,,,,,,
37600,0.804123711340206,0.761194029850746,20.26,0.850515463917526,0.850746268656716,32.12,,,,,,,,,,,,
37650,0.807989690721649,0.772388059701492,21.27,0.846649484536083,0.861940298507463,31.4175,,,,,,,,,,,,
37700,0.811855670103093,0.783582089552239,22.28,0.84278350515464,0.873134328358209,30.715,,,,,,,,,,,,
37750,0.815721649484536,0.794776119402985,23.29,0.838917525773196,0.884328358208956,30.0125,,,,,,,,,,,,
37800,0.819587628865979,0.805970149253731,24.3,0.835051546391753,0.895522388059702,29.31,,,,,,,,,,,,
37850,0.81701030927835,0.805970149253731,24.2725,0.832474226804124,0.888059701492538,30.1925,,,,,,,,,,,,
37900,0.814432989690722,0.805970149253731,24.245,0.829896907216495,0.880597014925374,31.075,,,,,,,,,,,,
37950,0.811855670103093,0.805970149253731,24.2175,0.827319587628866,0.873134328358209,31.9575,,,,,,,,,,,,
38000,0.809278350515464,0.805970149253731,24.19,0.824742268041237,0.865671641791045,32.84,,,,,,,,,,,,
38050,0.802835051546392,0.802238805970149,22.88,0.822164948453608,0.869402985074627,32.38,,,,,,,,,,,,
38100,0.79639175257732,0.798507462686567,21.57,0.81958762886598,0.873134328358209,31.92,,,,,,,,,,,,
38150,0.789948453608247,0.794776119402985,20.26,0.817010309278351,0.876865671641791,31.46,,,,,,,,,,,,
38200,0.783505154639175,0.791044776119403,18.95,0.814432989690722,0.880597014925373,31.0,,,,,,,,,,,,
38250,0.786082474226804,0.787313432835821,19.22,0.826030927835052,0.876865671641791,31.255,,,,,,,,,,,,
38300,0.788659793814433,0.783582089552239,19.49,0.837628865979382,0.873134328358209,31.51,,,,,,,,,,,,
38350,0.791237113402062,0.779850746268657,19.76,0.849226804123711,0.869402985074627,31.765,,,,,,,,,,,,
38400,0.793814432989691,0.776119402985075,20.03,0.860824742268041,0.865671641791045,32.02,,,,,,,,,,,,
38450,0.797680412371134,0.772388059701493,21.58,0.858247422680412,0.858208955223881,32.315,,,,,,,,,,,,
38500,0.801546391752578,0.768656716417911,23.13,0.855670103092784,0.850746268656717,32.61,,,,,,,,,,,,
38550,0.805412371134021,0.764925373134328,24.68,0.853092783505155,0.843283582089552,32.905,,,,,,,,,,,,
38600,0.809278350515464,0.761194029850746,26.23,0.850515463917526,0.835820895522388,33.2,,,,,,,,,,,,
38650,0.805412371134021,0.764925373134328,25.8275,0.846649484536083,0.843283582089552,33.8975,,,,,,,,,,,,
38700,0.801546391752578,0.768656716417911,25.425,0.84278350515464,0.850746268656717,34.595,,,,,,,,,,,,
38750,0.797680412371134,0.772388059701493,25.0225,0.838917525773196,0.858208955223881,35.2925,,,,,,,,,,,,
38800,0.793814432989691,0.776119402985075,24.62,0.835051546391753,0.865671641791045,35.99,,,,,,,,,,,,
38850,0.793814432989691,0.783582089552239,25.34,0.829896907216495,0.865671641791045,34.85,,,,,,,,,,,,
38900,0.793814432989691,0.791044776119403,26.06,0.824742268041238,0.865671641791045,33.71,,,,,,,,,,,,
38950,0.793814432989691,0.798507462686567,26.78,0.81958762886598,0.865671641791045,32.57,,,,,,,,,,,,
39000,0.793814432989691,0.805970149253731,27.5,0.814432989690722,0.865671641791045,31.43,,,,,,,,,,,,
39050,0.79639175257732,0.805970149253731,26.625,0.820876288659794,0.861940298507463,31.5625,,,,,,,,,,,,
39100,0.798969072164949,0.805970149253731,25.75,0.827319587628866,0.858208955223881,31.695,,,,,,,,,,,,
39150,0.801546391752577,0.805970149253731,24.875,0.833762886597938,0.854477611940298,31.8275,,,,,,,,,,,,
39200,0.804123711340206,0.805970149253731,24.0,0.84020618556701,0.850746268656716,31.96,,,,,,,,,,,,
39250,0.806701030927835,0.805970149253731,24.22,0.838917525773196,0.847014925373134,32.6275,,,,,,,,,,,,
39300,0.809278350515464,0.805970149253731,24.44,0.837628865979382,0.843283582089552,33.295,,,,,,,,,,,,
39350,0.811855670103093,0.805970149253731,24.66,0.836340206185567,0.83955223880597,33.9625,,,,,,,,,,,,
39400,0.814432989690722,0.805970149253731,24.88,0.835051546391753,0.835820895522388,34.63,,,,,,,,,,,,
39450,0.805412371134021,0.798507462686567,24.175,0.833762886597939,0.847014925373134,34.43,,,,,,,,,,,,
39500,0.79639175257732,0.791044776119403,23.47,0.832474226804124,0.858208955223881,34.23,,,,,,,,,,,,
39550,0.787371134020619,0.783582089552239,22.765,0.83118556701031,0.869402985074627,34.03,,,,,,,,,,,,
39600,0.778350515463918,0.776119402985075,22.06,0.829896907216495,0.880597014925373,33.83,,,,,,,,,,,,
39650,0.783505154639176,0.791044776119403,22.3675,0.832474226804124,0.880597014925373,33.53,,,,,,,,,,,,
39700,0.788659793814434,0.805970149253731,22.675,0.835051546391753,0.880597014925373,33.23,,,,,,,,,,,,
39750,0.793814432989691,0.82089552238806,22.9825,0.837628865979381,0.880597014925373,32.93,,,,,,,,,,,,
39800,0.798969072164949,0.835820895522388,23.29,0.84020618556701,0.880597014925373,32.63,,,,,,,,,,,,
39850,0.797680412371135,0.828358208955224,23.8925,0.838917525773196,0.880597014925373,33.2075,,,,,,,,,,,,
39900,0.79639175257732,0.82089552238806,24.495,0.837628865979382,0.880597014925373,33.785,,,,,,,,,,,,
39950,0.795103092783505,0.813432835820895,25.0975,0.836340206185567,0.880597014925373,34.3625,,,,,,,,,,,,
40000,0.793814432989691,0.805970149253731,25.7,0.835051546391753,0.880597014925373,34.94,,,,,,,,,,,,
40050,0.801546391752578,0.798507462686567,25.78,0.836340206185567,0.876865671641791,34.3775,,,,,,,,,,,,
40100,0.809278350515464,0.791044776119403,25.86,0.837628865979382,0.873134328358209,33.815,,,,,,,,,,,,
40150,0.817010309278351,0.783582089552239,25.94,0.838917525773196,0.869402985074627,33.2525,,,,,,,,,,,,
40200,0.824742268041237,0.776119402985075,26.02,0.84020618556701,0.865671641791045,32.69,,,,,,,,,,,,
40250,0.819587628865979,0.776119402985075,25.8225,0.836340206185567,0.861940298507463,33.4075,,,,,,,,,,,,
40300,0.814432989690721,0.776119402985075,25.625,0.832474226804123,0.858208955223881,34.125,,,,,,,,,,,,
40350,0.809278350515464,0.776119402985075,25.4275,0.82860824742268,0.854477611940298,34.8425,,,,,,,,,,,,
40400,0.804123711340206,0.776119402985075,25.23,0.824742268041237,0.850746268656716,35.56,,,,,,,,,,,,
40450,0.804123711340206,0.776119402985075,24.955,0.824742268041237,0.850746268656716,35.2575,,,,,,,,,,,,
40500,0.804123711340206,0.776119402985075,24.68,0.824742268041237,0.850746268656716,34.955,,,,,,,,,,,,
40550,0.804123711340206,0.776119402985075,24.405,0.824742268041237,0.850746268656716,34.6525,,,,,,,,,,,,
40600,0.804123711340206,0.776119402985075,24.13,0.824742268041237,0.850746268656716,34.35,,,,,,,,,,,,
40650,0.804123711340206,0.776119402985075,24.5,0.822164948453608,0.85820895522388,34.745,,,,,,,,,,,,
40700,0.804123711340206,0.776119402985075,24.87,0.81958762886598,0.865671641791045,35.14,,,,,,,,,,,,
40750,0.804123711340206,0.776119402985075,25.24,0.817010309278351,0.873134328358209,35.535,,,,,,,,,,,,
40800,0.804123711340206,0.776119402985075,25.61,0.814432989690722,0.880597014925373,35.93,,,,,,,,,,,,
40850,0.807989690721649,0.776119402985075,25.55,0.817010309278351,0.880597014925373,34.7175,,,,,,,,,,,,
40900,0.811855670103093,0.776119402985075,25.49,0.81958762886598,0.880597014925373,33.505,,,,,,,,,,,,
40950,0.815721649484536,0.776119402985075,25.43,0.822164948453608,0.880597014925373,32.2925,,,,,,,,,,,,
41000,0.819587628865979,0.776119402985075,25.37,0.824742268041237,0.880597014925373,31.08,,,,,,,,,,,,
41050,0.814432989690722,0.787313432835821,24.0175,0.829896907216495,0.873134328358209,31.2525,,,,,,,,,,,,
41100,0.809278350515464,0.798507462686568,22.665,0.835051546391753,0.865671641791045,31.425,,,,,,,,,,,,
41150,0.804123711340206,0.809701492537314,21.3125,0.84020618556701,0.85820895522388,31.5975,,,,,,,,,,,,
41200,0.798969072164949,0.82089552238806,19.96,0.845360824742268,0.850746268656716,31.77,,,,,,,,,,,,
41250,0.788659793814434,0.82089552238806,21.0225,0.84020618556701,0.847014925373134,31.885,,,,,,,,,,,,
41300,0.778350515463918,0.82089552238806,22.085,0.835051546391753,0.843283582089552,32.0,,,,,,,,,,,,
41350,0.768041237113402,0.82089552238806,23.1475,0.829896907216495,0.83955223880597,32.115,,,,,,,,,,,,
41400,0.757731958762887,0.82089552238806,24.21,0.824742268041237,0.835820895522388,32.23,,,,,,,,,,,,
41450,0.762886597938145,0.80223880597015,24.185,0.822164948453608,0.847014925373134,33.4575,,,,,,,,,,,,
41500,0.768041237113402,0.783582089552239,24.16,0.81958762886598,0.858208955223881,34.685,,,,,,,,,,,,
41550,0.77319587628866,0.764925373134328,24.135,0.817010309278351,0.869402985074627,35.9125,,,,,,,,,,,,
41600,0.778350515463918,0.746268656716418,24.11,0.814432989690722,0.880597014925373,37.14,,,,,,,,,,,,
41650,0.782216494845361,0.746268656716418,22.72,0.81958762886598,0.880597014925373,37.1375,,,,,,,,,,,,
41700,0.786082474226804,0.746268656716418,21.33,0.824742268041238,0.880597014925373,37.135,,,,,,,,,,,,
41750,0.789948453608248,0.746268656716418,19.94,0.829896907216495,0.880597014925373,37.1325,,,,,,,,,,,,
41800,0.793814432989691,0.746268656716418,18.55,0.835051546391753,0.880597014925373,37.13,,,,,,,,,,,,
41850,0.791237113402062,0.746268656716418,18.5425,0.827319587628866,0.880597014925373,36.3275,,,,,,,,,,,,
41900,0.788659793814433,0.746268656716418,18.535,0.81958762886598,0.880597014925373,35.525,,,,,,,,,,,,
41950,0.786082474226804,0.746268656716418,18.5275,0.811855670103093,0.880597014925373,34.7225,,,,,,,,,,,,
42000,0.783505154639175,0.746268656716418,18.52,0.804123711340206,0.880597014925373,33.92,,,,,,,,,,,,
42050,0.782216494845361,0.761194029850746,18.7325,0.813144329896907,0.880597014925373,34.355,,,,,,,,,,,,
42100,0.780927835051547,0.776119402985074,18.945,0.822164948453608,0.880597014925373,34.79,,,,,,,,,,,,
42150,0.779639175257732,0.791044776119403,19.1575,0.831185567010309,0.880597014925373,35.225,,,,,,,,,,,,
42200,0.778350515463918,0.805970149253731,19.37,0.84020618556701,0.880597014925373,35.66,,,,,,,,,,,,
42250,0.783505154639176,0.813432835820895,19.325,0.84020618556701,0.869402985074627,36.2275,,,,,,,,,,,,
42300,0.788659793814434,0.82089552238806,19.28,0.84020618556701,0.858208955223881,36.795,,,,,,,,,,,,
42350,0.793814432989691,0.828358208955224,19.235,0.84020618556701,0.847014925373134,37.3625,,,,,,,,,,,,
42400,0.798969072164949,0.835820895522388,19.19,0.84020618556701,0.835820895522388,37.93,,,,,,,,,,,,
42450,0.800257731958763,0.835820895522388,20.2625,0.837628865979381,0.835820895522388,37.8125,,,,,,,,,,,,
42500,0.801546391752578,0.835820895522388,21.335,0.835051546391753,0.835820895522388,37.695,,,,,,,,,,,,
42550,0.802835051546392,0.835820895522388,22.4075,0.832474226804124,0.835820895522388,37.5775,,,,,,,,,,,,
42600,0.804123711340206,0.835820895522388,23.48,0.829896907216495,0.835820895522388,37.46,,,,,,,,,,,,
42650,0.798969072164948,0.82089552238806,22.7475,0.829896907216495,0.843283582089552,36.89,,,,,,,,,,,,
42700,0.793814432989691,0.805970149253731,22.015,0.829896907216495,0.850746268656717,36.32,,,,,,,,,,,,
42750,0.788659793814433,0.791044776119403,21.2825,0.829896907216495,0.858208955223881,35.75,,,,,,,,,,,,
42800,0.783505154639175,0.776119402985075,20.55,0.829896907216495,0.865671641791045,35.18,,,,,,,,,,,,
42850,0.78479381443299,0.783582089552239,20.74,0.828608247422681,0.861940298507463,35.675,,,,,,,,,,,,
42900,0.786082474226804,0.791044776119403,20.93,0.827319587628866,0.858208955223881,36.17,,,,,,,,,,,,
42950,0.787371134020618,0.798507462686567,21.12,0.826030927835052,0.854477611940298,36.665,,,,,,,,,,,,
43000,0.788659793814433,0.805970149253731,21.31,0.824742268041237,0.850746268656716,37.16,,,,,,,,,,,,
43050,0.779639175257732,0.783582089552239,18.95,0.829896907216495,0.85820895522388,36.465,,,,,,,,,,,,
43100,0.770618556701031,0.761194029850746,16.59,0.835051546391753,0.865671641791045,35.77,,,,,,,,,,,,
43150,0.76159793814433,0.738805970149254,14.23,0.84020618556701,0.873134328358209,35.075,,,,,,,,,,,,
43200,0.752577319587629,0.716417910447761,11.87,0.845360824742268,0.880597014925373,34.38,,,,,,,,,,,,
43250,0.764175257731959,0.735074626865672,14.78,0.838917525773196,0.880597014925373,34.735,,,,,,,,,,,,
43300,0.775773195876289,0.753731343283582,17.69,0.832474226804124,0.880597014925373,35.09,,,,,,,,,,,,
43350,0.787371134020619,0.772388059701493,20.6,0.826030927835051,0.880597014925373,35.445,,,,,,,,,,,,
43400,0.798969072164949,0.791044776119403,23.51,0.819587628865979,0.880597014925373,35.8,,,,,,,,,,,,
43450,0.801546391752578,0.779850746268657,23.66,0.824742268041237,0.880597014925373,36.035,,,,,,,,,,,,
43500,0.804123711340206,0.768656716417911,23.81,0.829896907216495,0.880597014925373,36.27,,,,,,,,,,,,
43550,0.806701030927835,0.757462686567164,23.96,0.835051546391752,0.880597014925373,36.505,,,,,,,,,,,,
43600,0.809278350515464,0.746268656716418,24.11,0.84020618556701,0.880597014925373,36.74,,,,,,,,,,,,
43650,0.804123711340206,0.757462686567164,24.25,0.841494845360825,0.880597014925373,35.8225,,,,,,,,,,,,
43700,0.798969072164949,0.768656716417911,24.39,0.842783505154639,0.880597014925373,34.905,,,,,,,,,,,,
43750,0.793814432989691,0.779850746268657,24.53,0.844072164948454,0.880597014925373,33.9875,,,,,,,,,,,,
43800,0.788659793814433,0.791044776119403,24.67,0.845360824742268,0.880597014925373,33.07,,,,,,,,,,,,
43850,0.789948453608248,0.787313432835821,24.0725,0.841494845360825,0.880597014925373,33.8475,,,,,,,,,,,,
43900,0.791237113402062,0.783582089552239,23.475,0.837628865979382,0.880597014925373,34.625,,,,,,,,,,,,
43950,0.792525773195877,0.779850746268657,22.8775,0.833762886597938,0.880597014925373,35.4025,,,,,,,,,,,,
44000,0.793814432989691,0.776119402985075,22.28,0.829896907216495,0.880597014925373,36.18,,,,,,,,,,,,
44050,0.801546391752578,0.757462686567165,22.465,0.827319587628866,0.884328358208955,36.3225,,,,,,,,,,,,
44100,0.809278350515464,0.738805970149254,22.65,0.824742268041237,0.888059701492538,36.465,,,,,,,,,,,,
44150,0.817010309278351,0.720149253731343,22.835,0.822164948453608,0.89179104477612,36.6075,,,,,,,,,,,,
44200,0.824742268041237,0.701492537313433,23.02,0.819587628865979,0.895522388059702,36.75,,,,,,,,,,,,
44250,0.819587628865979,0.716417910447761,23.9725,0.826030927835051,0.89179104477612,36.805,,,,,,,,,,,,
44300,0.814432989690721,0.731343283582089,24.925,0.832474226804124,0.888059701492538,36.86,,,,,,,,,,,,
44350,0.809278350515464,0.746268656716418,25.8775,0.838917525773196,0.884328358208955,36.915,,,,,,,,,,,,
44400,0.804123711340206,0.761194029850746,26.83,0.845360824742268,0.880597014925373,36.97,,,,,,,,,,,,
44450,0.800257731958763,0.761194029850746,27.02,0.84020618556701,0.884328358208955,36.245,,,,,,,,,,,,
44500,0.796391752577319,0.761194029850746,27.21,0.835051546391753,0.888059701492538,35.52,,,,,,,,,,,,
44550,0.792525773195876,0.761194029850746,27.4,0.829896907216495,0.89179104477612,34.795,,,,,,,,,,,,
44600,0.788659793814433,0.761194029850746,27.59,0.824742268041237,0.895522388059702,34.07,,,,,,,,,,,,
44650,0.787371134020618,0.764925373134328,27.34,0.822164948453608,0.895522388059702,34.345,,,,,,,,,,,,
44700,0.786082474226804,0.768656716417911,27.09,0.81958762886598,0.895522388059702,34.62,,,,,,,,,,,,
44750,0.78479381443299,0.772388059701493,26.84,0.817010309278351,0.895522388059702,34.895,,,,,,,,,,,,
44800,0.783505154639175,0.776119402985075,26.59,0.814432989690722,0.895522388059702,35.17,,,,,,,,,,,,
44850,0.787371134020619,0.779850746268657,26.4625,0.818298969072165,0.89179104477612,35.01,,,,,,,,,,,,
44900,0.791237113402062,0.783582089552239,26.335,0.822164948453608,0.888059701492538,34.85,,,,,,,,,,,,
44950,0.795103092783505,0.787313432835821,26.2075,0.826030927835052,0.884328358208955,34.69,,,,,,,,,,,,
45000,0.798969072164949,0.791044776119403,26.08,0.829896907216495,0.880597014925373,34.53,,,,,,,,,,,,
45050,0.793814432989691,0.779850746268657,25.3375,0.827319587628866,0.876865671641791,35.26,,,,,,,,,,,,
45100,0.788659793814434,0.768656716417911,24.595,0.824742268041237,0.873134328358209,35.99,,,,,,,,,,,,
45150,0.783505154639176,0.757462686567164,23.8525,0.822164948453608,0.869402985074627,36.72,,,,,,,,,,,,
45200,0.778350515463918,0.746268656716418,23.11,0.819587628865979,0.865671641791045,37.45,,,,,,,,,,,,
45250,0.778350515463918,0.746268656716418,23.9875,0.820876288659794,0.873134328358209,36.84,,,,,,,,,,,,
45300,0.778350515463918,0.746268656716418,24.865,0.822164948453608,0.880597014925374,36.23,,,,,,,,,,,,
45350,0.778350515463918,0.746268656716418,25.7425,0.823453608247422,0.888059701492538,35.62,,,,,,,,,,,,
45400,0.778350515463918,0.746268656716418,26.62,0.824742268041237,0.895522388059702,35.01,,,,,,,,,,,,
45450,0.783505154639176,0.761194029850746,26.6725,0.823453608247422,0.899253731343284,34.8,,,,,,,,,,,,
45500,0.788659793814434,0.776119402985074,26.725,0.822164948453608,0.902985074626866,34.59,,,,,,,,,,,,
45550,0.793814432989691,0.791044776119403,26.7775,0.820876288659794,0.906716417910448,34.38,,,,,,,,,,,,
45600,0.798969072164949,0.805970149253731,26.83,0.819587628865979,0.91044776119403,34.17,,,,,,,,,,,,
45650,0.800257731958763,0.794776119402985,26.4225,0.820876288659794,0.902985074626866,35.0525,,,,,,,,,,,,
45700,0.801546391752578,0.783582089552239,26.015,0.822164948453608,0.895522388059702,35.935,,,,,,,,,,,,
45750,0.802835051546392,0.772388059701492,25.6075,0.823453608247422,0.888059701492537,36.8175,,,,,,,,,,,,
45800,0.804123711340206,0.761194029850746,25.2,0.824742268041237,0.880597014925373,37.7,,,,,,,,,,,,
45850,0.805412371134021,0.772388059701492,25.2275,0.822164948453608,0.869402985074627,36.9,,,,,,,,,,,,
45900,0.806701030927835,0.783582089552239,25.255,0.81958762886598,0.858208955223881,36.1,,,,,,,,,,,,
45950,0.80798969072165,0.794776119402985,25.2825,0.817010309278351,0.847014925373134,35.3,,,,,,,,,,,,
